,Lidar_Mean_CloudFraction,Long_LW_Mean_CloudFraction,Long_SW_Mean_CloudFraction,Mean_CloudFraction,N,Std_CloudFraction,TSI_Mean_CloudFraction,Time
16695,0.0,0.0,,0.0,2,,,2015-08-24 23:45:00
16696,,,,,0,,,2015-08-24 23:45:00
16697,,,,,0,,,2015-08-24 23:45:00
16698,,,,,0,,,2015-08-24 23:45:00
16699,,,,,0,,,2015-08-24 23:45:00
16700,,,,,0,,,2015-08-24 23:45:00
16701,,,,,0,,,2015-08-24 23:45:00
16702,,,,,0,,,2015-08-24 23:45:00
16703,,,,,0,,,2015-08-24 23:45:00
16704,,,,,0,,,2015-08-24 23:45:00
16705,,,,,0,,,2015-08-24 23:45:00
16706,,,,,0,,,2015-08-24 23:45:00
16707,,,,,0,,,2015-08-24 23:45:00
16708,,,,,0,,,2015-08-24 23:45:00
16709,,,,,0,,,2015-08-24 23:45:00
16710,,,,,0,,,2015-08-24 23:45:00
16711,,,,,0,,,2015-08-24 23:45:00
16712,,,,,0,,,2015-08-24 23:45:00
16713,,,,,0,,,2015-08-24 23:45:00
16714,,,,,0,,,2015-08-24 23:45:00
16715,,,,,0,,,2015-08-24 23:45:00
16716,,,,,0,,,2015-08-24 23:45:00
16717,,,,,0,,,2015-08-24 23:45:00
16718,,,,,0,,,2015-08-24 23:45:00
16719,,,,,0,,,2015-08-24 23:45:00
16720,,,,,0,,,2015-08-24 23:45:00
16721,,,,,0,,,2015-08-24 23:45:00
16722,,,,,0,,,2015-08-24 23:45:00
16723,,,,,0,,,2015-08-24 23:45:00
16724,,,,,0,,,2015-08-24 23:45:00
16725,,,,,0,,,2015-08-24 23:45:00
16726,,,,,0,,,2015-08-24 23:45:00
16727,,,,,0,,,2015-08-24 23:45:00
16728,,,,,0,,,2015-08-24 23:45:00
16729,,,,,0,,,2015-08-24 23:45:00
16730,,,,,0,,,2015-08-24 23:45:00
16731,,,,,0,,,2015-08-24 23:45:00
16732,,,,,0,,,2015-08-24 23:45:00
16733,,,,,0,,,2015-08-24 23:45:00
16734,,,,,0,,,2015-08-24 23:45:00
16735,,,,,0,,,2015-08-24 23:45:00
16736,,,,,0,,,2015-08-24 23:45:00
16737,,,,,0,,,2015-08-24 23:45:00
16738,,,,,0,,,2015-08-24 23:45:00
16739,,,,,0,,,2015-08-24 23:45:00
16740,,,,,0,,,2015-08-24 23:45:00
16741,,,,,0,,,2015-08-24 23:45:00
16742,,,,,0,,,2015-08-24 23:45:00
16743,,,,,0,,,2015-08-24 23:45:00
16744,,,,,0,,,2015-08-24 23:45:00
16745,0.0,0.0,,0.015903033333333334,3,,0.047709100000000004,2015-08-24 23:45:00
16746,0.0,0.0,,0.013467066666666664,3,,0.04040119999999999,2015-08-24 23:45:00
16747,0.0,0.0,,0.011534,3,,0.034602,2015-08-24 23:45:00
16748,0.0,0.0,0.0,0.008904174999999999,4,0.015422483499484605,0.035616699999999994,2015-08-24 23:45:00
16749,0.0,0.0,0.05,0.02068205,4,0.021564706735949367,0.0327282,2015-08-24 23:45:00
16750,0.0,0.0,0.06,0.023253074999999998,4,0.025134587541212505,0.0330123,2015-08-24 23:45:00
16751,0.0,0.0,0.08,0.030759987500000002,4,0.03342053998666791,0.04303995,2015-08-24 23:45:00
16752,0.0,0.0,0.07,0.028744750000000003,4,0.030075188406517094,0.044979000000000005,2015-08-24 23:45:00
16753,0.0,0.0,0.10500000000000001,0.0389672875,4,0.04341334023457501,0.05086915,2015-08-24 23:45:00
16754,0.0,0.0,0.07,0.030537875,4,0.031183055150944963,0.052151499999999996,2015-08-24 23:45:00
16755,0.0,0.0,0.05500000000000001,0.025149387500000002,4,0.025368138478719104,0.04559755,2015-08-24 23:45:00
16756,0.0,0.0,0.06,0.02688,4,0.027239735681537,0.04752,2015-08-24 23:45:00
16757,0.0,0.0,0.055,0.0243255,4,0.024736306327946378,0.042302,2015-08-24 23:45:00
16758,0.0,0.0,0.03,0.013142325,4,0.013402336334269297,0.022569299999999997,2015-08-24 23:45:00
16759,0.0,0.0,0.005,0.0051637375000000004,4,0.006391805684367974,0.01565495,2015-08-24 23:45:00
16760,0.0,0.0,0.0,0.00329435,4,0.005705981577914531,0.0131774,2015-08-24 23:45:00
16761,0.0,0.0,0.0,0.0031026125,4,0.005373882486198293,0.01241045,2015-08-24 23:45:00
16762,0.0,0.0,0.0,0.003286,4,0.005691518953671331,0.013144,2015-08-24 23:45:00
16763,0.0,0.0,0.0,0.0032548625000000005,4,0.005637587221650656,0.013019450000000002,2015-08-24 23:45:00
16764,0.0,0.0,0.0,0.003042075,4,0.005269028460435092,0.0121683,2015-08-24 23:45:00
16765,0.012021350000000002,0.0,0.02,0.011735987500000001,4,0.007352945603325837,0.014922600000000001,2015-08-24 23:45:00
16766,0.024793400000000004,0.0,0.02,0.018310925,4,0.010988316024617922,0.028450299999999998,2015-08-24 23:45:00
16767,0.0120321,0.02,0.005,0.014067699999999999,4,0.0060888889573550275,0.0192387,2015-08-24 23:45:00
16768,0.0,0.05,0.02,0.02657235,4,0.018658519597425195,0.0362894,2015-08-24 23:45:00
16769,0.001220505,0.0,0.045,0.02297600125,4,0.02237121627753517,0.0456835,2015-08-24 23:45:00
16770,0.0877926,0.18,0.15,0.1340969,4,0.034439803575659365,0.118595,2015-08-24 23:45:00
16771,0.172205,0.37,0.19,0.23446325,4,0.07914164442117375,0.205648,2015-08-24 23:45:00
16772,0.0936455,0.32,0.13,0.171443625,4,0.08760488870303915,0.142129,2015-08-24 23:45:00
16773,0.0393332,0.25,0.155,0.1599548,4,0.07737041528594764,0.195486,2015-08-24 23:45:00
16774,0.0610368,0.3,0.14,0.16076995000000002,4,0.08676663746975274,0.142043,2015-08-24 23:45:00
16775,0.029698950000000002,0.18,0.08,0.0946654625,4,0.05419922980577508,0.08896290000000001,2015-08-24 23:45:00
16776,0.0,0.18,0.16,0.13168449999999998,4,0.07666135024084822,0.18673800000000002,2015-08-24 23:45:00
16777,0.0,0.125,0.10500000000000001,0.0809059625,4,0.04804249737632525,0.09362385,2015-08-24 23:45:00
16778,0.0,0.0,0.18,0.07995375,4,0.08120625848533781,0.13981500000000002,2015-08-24 23:45:00
16779,0.008605850000000002,0.0,0.24,0.1029298375,4,0.10234972978147876,0.1631135,2015-08-24 23:45:00
16780,0.016736400000000002,0.04,0.24,0.1022331,4,0.08697934030348817,0.112196,2015-08-24 23:45:00
16781,0.00859845,0.25,0.25,0.1603402375,4,0.09982966455721824,0.1327625,2015-08-24 23:45:00
16782,0.0,0.0,0.34,0.11784850000000001,4,0.13902455486981427,0.131394,2015-08-24 23:45:00
16783,0.0,0.0,0.28500000000000003,0.098691,4,0.11652626503496971,0.109764,2015-08-24 23:45:00
16784,0.0,0.0,0.29,0.09453815,4,0.1184493917935736,0.08815260000000001,2015-08-24 23:45:00
16785,0.0,0.0,0.315,0.0975343875,4,0.12924668703684622,0.07513755,2015-08-24 23:45:00
16786,0.0,0.0,0.33,0.098983825,4,0.13606641148678786,0.0659353,2015-08-24 23:45:00
16787,0.0,0.035,0.365,0.1207418625,4,0.1440652702073151,0.08296745,2015-08-24 23:45:00
16788,0.0,0.25,0.39,0.18005605,4,0.15112511182727872,0.0802242,2015-08-24 23:45:00
16789,0.0,0.07,,0.058079500000000006,3,,0.1042385,2015-08-24 23:45:00
16790,0.0,0.0,,0.04742733333333333,3,,0.142282,2015-08-24 23:45:00
16791,0.0,0.0,,0.0,2,,,2015-08-24 23:45:00
16792,,,,,0,,,2015-08-24 23:45:00
16793,,,,,0,,,2015-08-24 23:45:00
16794,,,,,0,,,2015-08-24 23:45:00
16795,,,,,0,,,2015-08-24 23:45:00
16796,,,,,0,,,2015-08-24 23:45:00
16797,,,,,0,,,2015-08-24 23:45:00
16798,,,,,0,,,2015-08-24 23:45:00
16799,,,,,0,,,2015-08-24 23:45:00
16800,,,,,0,,,2015-08-24 23:45:00
16801,,,,,0,,,2015-08-24 23:45:00
16802,,,,,0,,,2015-08-24 23:45:00
16803,,,,,0,,,2015-08-24 23:45:00
16804,,,,,0,,,2015-08-24 23:45:00
16805,,,,,0,,,2015-08-24 23:45:00
16806,,,,,0,,,2015-08-24 23:45:00
16807,,,,,0,,,2015-08-24 23:45:00
16808,,,,,0,,,2015-08-24 23:45:00
16809,,,,,0,,,2015-08-24 23:45:00
16810,,,,,0,,,2015-08-24 23:45:00
16811,,,,,0,,,2015-08-24 23:45:00
16812,,,,,0,,,2015-08-24 23:45:00
16813,,,,,0,,,2015-08-24 23:45:00
16814,,,,,0,,,2015-08-24 23:45:00
16815,,,,,0,,,2015-08-24 23:45:00
16816,,,,,0,,,2015-08-24 23:45:00
16817,,,,,0,,,2015-08-24 23:45:00
16818,,,,,0,,,2015-08-24 23:45:00
16819,,,,,0,,,2015-08-24 23:45:00
16820,,,,,0,,,2015-08-24 23:45:00
16821,,,,,0,,,2015-08-24 23:45:00
16822,,,,,0,,,2015-08-24 23:45:00
16823,,,,,0,,,2015-08-24 23:45:00
16824,,,,,0,,,2015-08-24 23:45:00
16825,,,,,0,,,2015-08-24 23:45:00
16826,,,,,0,,,2015-08-24 23:45:00
16827,,,,,0,,,2015-08-24 23:45:00
16828,,,,,0,,,2015-08-24 23:45:00
16829,,,,,0,,,2015-08-24 23:45:00
16830,,,,,0,,,2015-08-24 23:45:00
16831,,,,,0,,,2015-08-24 23:45:00
16832,,,,,0,,,2015-08-24 23:45:00
16833,,,,,0,,,2015-08-24 23:45:00
16834,,,,,0,,,2015-08-24 23:45:00
16835,,,,,0,,,2015-08-24 23:45:00
16836,,,,,0,,,2015-08-24 23:45:00
16837,,,,,0,,,2015-08-24 23:45:00
16838,,,,,0,,,2015-08-24 23:45:00
16839,,,,,0,,,2015-08-24 23:45:00
16840,,,,,0,,,2015-08-24 23:45:00
16841,0.0,0.0,,0.0215349,3,,0.0646047,2015-08-24 23:45:00
16842,0.0,0.0,,0.019918866666666667,3,,0.0597566,2015-08-24 23:45:00
16843,0.0,0.0,,0.0163634,3,,0.0490902,2015-08-24 23:45:00
16844,0.0,0.0,0.0,0.013080625,4,0.022656307094755645,0.0523225,2015-08-24 23:45:00
16845,0.0,0.0,0.0,0.0120652625,4,0.02089764765665549,0.04826105,2015-08-24 23:45:00
16846,0.0,0.0,0.0,0.010699700000000001,4,0.018532424025744718,0.042798800000000005,2015-08-24 23:45:00
16847,0.0,0.0,0.0,0.012102425,4,0.02096201499479177,0.0484097,2015-08-24 23:45:00
16848,0.0,0.0,0.0,0.013152925,4,0.022781534368142873,0.0526117,2015-08-24 23:45:00
16849,0.0,0.0,0.005,0.017286050000000004,4,0.027130463943830747,0.06414420000000001,2015-08-24 23:45:00
16850,0.0,0.0,0.0,0.011847525000000001,4,0.020520515243942467,0.047390100000000004,2015-08-24 23:45:00
16851,0.0,0.0,0.0,0.013095525,4,0.022682114651788425,0.0523821,2015-08-24 23:45:00
16852,0.0,0.0,0.0,0.012095675,4,0.020950323651840682,0.0483827,2015-08-24 23:45:00
16853,0.0,0.0,0.02,0.0198078875,4,0.02418143340742994,0.059231549999999994,2015-08-24 23:45:00
16854,0.0,0.0,0.07,0.037736925000000004,4,0.03793490510554725,0.0809477,2015-08-24 23:45:00
16855,0.1070338,0.26,0.33,0.231167075,4,0.08065487225900786,0.22763450000000002,2015-08-24 23:45:00
16856,0.2794,0.34,0.7,0.43702599999999997,4,0.16084509699707975,0.428704,2015-08-24 23:45:00
16857,0.3517855,0.125,0.365,0.25969512499999997,4,0.10203410733694333,0.196995,2015-08-24 23:45:00
16858,0.176127,0.07,0.05,0.08982690000000002,4,0.05034138578475964,0.0631806,2015-08-24 23:45:00
16859,0.0317324,0.065,0.05,0.0514397375,4,0.012568735401651144,0.05902655,2015-08-24 23:45:00
16860,0.410342,0.18,0.19,0.25805775,4,0.09213226354642275,0.251889,2015-08-24 23:45:00
16861,0.6153945000000001,0.48,0.615,0.5424795,4,0.07307736653968179,0.4595235,2015-08-24 23:45:00
16862,0.48487600000000003,0.48,0.52,0.5202935,4,0.0465154157538122,0.596298,2015-08-24 23:45:00
16863,0.7582260000000001,0.77,0.78,0.7892082500000001,4,0.03514918225489035,0.848607,2015-08-24 23:45:00
16864,0.98749,0.66,1.0,0.88859775,4,0.1367315606222188,0.9069010000000001,2015-08-24 23:45:00
16865,0.995757,0.54,0.975,0.8454515,4,0.18257218301332215,0.871049,2015-08-24 23:45:00
16866,0.98414,0.63,1.0,0.88053975,4,0.14876914888574008,0.908019,2015-08-24 23:45:00
16867,0.8265685,0.69,0.975,0.8418485,4,0.10268301202426329,0.8758254999999999,2015-08-24 23:45:00
16868,0.790659,0.88,1.0,0.90690475,4,0.0797013073775299,0.95696,2015-08-24 23:45:00
16869,0.88791,0.88,1.0,0.9316205,4,0.04994352611450257,0.958572,2015-08-24 23:45:00
16870,0.84808,0.88,1.0,0.9278697499999999,4,0.06508492095091999,0.983399,2015-08-24 23:45:00
16871,0.7905504999999999,0.86,1.0,0.909636,4,0.0879639686299169,0.9879935,2015-08-24 23:45:00
16872,0.557131,0.93,1.0,0.8604907500000001,4,0.1769334451444596,0.954832,2015-08-24 23:45:00
16873,0.17760395,0.88,1.0,0.7581389875,4,0.33814777386872663,0.974952,2015-08-24 23:45:00
16874,0.018363900000000002,0.88,1.0,0.717222475,4,0.4059019693591999,0.970526,2015-08-24 23:45:00
16875,0.02339,1.0,1.0,0.74829725,4,0.41870696646662986,0.9697990000000001,2015-08-24 23:45:00
16876,0.0618212,1.0,1.0,0.7573333,4,0.4017730770465711,0.967512,2015-08-24 23:45:00
16877,0.25867895,1.0,1.0,0.8039016125,4,0.3152752087894606,0.9569275,2015-08-24 23:45:00
16878,0.6984130000000001,1.0,1.0,0.91036925,4,0.12456097029442044,0.9430639999999999,2015-08-24 23:45:00
16879,0.9610825000000001,1.0,1.0,0.973318375,4,0.028570071038971443,0.932191,2015-08-24 23:45:00
16880,0.640171,1.0,1.0,0.8802157500000001,4,0.14689983144370009,0.880692,2015-08-24 23:45:00
16881,0.35609999999999997,0.9,1.0,0.7851581249999999,4,0.2516504661937801,0.8845324999999999,2015-08-24 23:45:00
16882,0.6024520000000001,1.0,1.0,0.869184,4,0.16232499925766206,0.8742840000000001,2015-08-24 23:45:00
16883,0.901091,0.735,1.0,0.86334825,4,0.09835108841892651,0.817302,2015-08-24 23:45:00
16884,0.9874790000000001,0.63,1.0,0.83649525,4,0.16111542939361054,0.7285020000000001,2015-08-24 23:45:00
16885,0.9560504999999999,0.63,,0.7288023333333333,3,,0.6003565,2015-08-24 23:45:00
16886,0.688388,0.63,,0.5454476666666667,3,,0.31795500000000004,2015-08-24 23:45:00
16887,0.21921695,0.395,,0.307108475,2,,,2015-08-24 23:45:00
16888,,,,,0,,,2015-08-24 23:45:00
16889,,,,,0,,,2015-08-24 23:45:00
16890,,,,,0,,,2015-08-24 23:45:00
16891,,,,,0,,,2015-08-24 23:45:00
16892,,,,,0,,,2015-08-24 23:45:00
16893,,,,,0,,,2015-08-24 23:45:00
16894,,,,,0,,,2015-08-24 23:45:00
16895,,,,,0,,,2015-08-24 23:45:00
16896,,,,,0,,,2015-08-24 23:45:00
16897,,,,,0,,,2015-08-24 23:45:00
16898,,,,,0,,,2015-08-24 23:45:00
16899,,,,,0,,,2015-08-24 23:45:00
16900,,,,,0,,,2015-08-24 23:45:00
16901,,,,,0,,,2015-08-24 23:45:00
16902,,,,,0,,,2015-08-24 23:45:00
16903,,,,,0,,,2015-08-24 23:45:00
16904,,,,,0,,,2015-08-24 23:45:00
16905,,,,,0,,,2015-08-24 23:45:00
16906,,,,,0,,,2015-08-24 23:45:00
16907,,,,,0,,,2015-08-24 23:45:00
16908,,,,,0,,,2015-08-24 23:45:00
16909,,,,,0,,,2015-08-24 23:45:00
16910,,,,,0,,,2015-08-24 23:45:00
16911,,,,,0,,,2015-08-24 23:45:00
16912,,,,,0,,,2015-08-24 23:45:00
16913,,,,,0,,,2015-08-24 23:45:00
16914,,,,,0,,,2015-08-24 23:45:00
16915,,,,,0,,,2015-08-24 23:45:00
16916,,,,,0,,,2015-08-24 23:45:00
16917,,,,,0,,,2015-08-24 23:45:00
16918,,,,,0,,,2015-08-24 23:45:00
16919,,,,,0,,,2015-08-24 23:45:00
16920,,,,,0,,,2015-08-24 23:45:00
16921,,,,,0,,,2015-08-24 23:45:00
16922,,,,,0,,,2015-08-24 23:45:00
16923,,,,,0,,,2015-08-24 23:45:00
16924,,,,,0,,,2015-08-24 23:45:00
16925,,,,,0,,,2015-08-24 23:45:00
16926,,,,,0,,,2015-08-24 23:45:00
16927,,,,,0,,,2015-08-24 23:45:00
16928,,,,,0,,,2015-08-24 23:45:00
16929,,,,,0,,,2015-08-24 23:45:00
16930,,,,,0,,,2015-08-24 23:45:00
16931,,,,,0,,,2015-08-24 23:45:00
16932,,,,,0,,,2015-08-24 23:45:00
16933,,,,,0,,,2015-08-24 23:45:00
16934,,,,,0,,,2015-08-24 23:45:00
16935,,,,,0,,,2015-08-24 23:45:00
16936,,,,,0,,,2015-08-24 23:45:00
16937,0.9844425,1.0,,0.6972321666666668,3,,0.107254,2015-08-24 23:45:00
16938,0.9866440000000001,1.0,,0.7383113333333333,3,,0.22829000000000002,2015-08-24 23:45:00
16939,0.9932479999999999,1.0,,0.8223765,3,,0.47388149999999996,2015-08-24 23:45:00
16940,0.9949959999999999,1.0,1.0,0.9226227499999999,4,0.1311481793342458,0.695495,2015-08-24 23:45:00
16941,0.9870235,1.0,1.0,0.953878,4,0.07258723828693997,0.8284885,2015-08-24 23:45:00
16942,0.984975,1.0,1.0,0.9801865,4,0.026366721150912986,0.9357709999999999,2015-08-24 23:45:00
16943,0.918709,0.775,1.0,0.87962275,4,0.08656189250292243,0.824782,2015-08-24 23:45:00
16944,0.616347,0.38,0.8,0.548997,4,0.17205066786705597,0.39964099999999997,2015-08-24 23:45:00
16945,0.5055515,0.035,0.705,0.39617587499999996,4,0.24547662950278354,0.339152,2015-08-24 23:45:00
16946,0.7888149999999999,0.64,1.0,0.78433975,4,0.1351927609385484,0.708544,2015-08-24 23:45:00
16947,0.9496525,0.755,0.8,0.8616178750000001,4,0.08565402710787667,0.941819,2015-08-24 23:45:00
16948,0.826522,0.61,1.0,0.836449,4,0.1444213498378962,0.909274,2015-08-24 23:45:00
16949,0.69045,0.375,0.9550000000000001,0.6851845000000001,4,0.20632184159887196,0.720288,2015-08-24 23:45:00
16950,0.787145,0.54,0.87,0.7236095,4,0.12234372165440283,0.697293,2015-08-24 23:45:00
16951,0.8721435,0.5700000000000001,0.975,0.809139875,4,0.1489735852325736,0.819416,2015-08-24 23:45:00
16952,0.891576,0.64,1.0,0.8569955,4,0.13255784825030165,0.8964059999999999,2015-08-24 23:45:00
16953,0.9388885,0.575,0.9550000000000001,0.8434385,4,0.15603619403322747,0.9048654999999999,2015-08-24 23:45:00
16954,0.830692,0.41,1.0,0.7582262500000001,4,0.21570955674051048,0.7922130000000001,2015-08-24 23:45:00
16955,0.5781715000000001,0.19999999999999998,0.52,0.430253,4,0.14405363221427292,0.42284049999999995,2015-08-24 23:45:00
16956,0.592654,0.39,0.59,0.5415415,4,0.08750210421898436,0.593512,2015-08-24 23:45:00
16957,0.4682965,0.48,0.85,0.64060925,4,0.1692568099887343,0.7641405000000001,2015-08-24 23:45:00
16958,0.10613,0.27,0.46,0.32856025,4,0.15210716099246446,0.47811099999999995,2015-08-24 23:45:00
16959,0.239242,0.365,0.49,0.400611,4,0.10825238344258294,0.508202,2015-08-24 23:45:00
16960,0.410342,0.61,0.84,0.6494957499999999,4,0.1603245807516349,0.737641,2015-08-24 23:45:00
16961,0.6611735000000001,0.53,0.9099999999999999,0.705868875,4,0.13680926643614774,0.722302,2015-08-24 23:45:00
16962,0.9156219999999999,0.88,1.0,0.936806,4,0.04440745079375759,0.9516020000000001,2015-08-24 23:45:00
16963,0.90707,0.76,0.76,0.8409875,4,0.08167040264838907,0.9368799999999999,2015-08-24 23:45:00
16964,0.922241,0.89,1.0,0.94563675,4,0.04244627167004777,0.970306,2015-08-24 23:45:00
16965,0.9282524999999999,0.755,1.0,0.916937625,4,0.09723114624142755,0.9844979999999999,2015-08-24 23:45:00
16966,0.94152,0.98,1.0,0.96417375,4,0.026870570652434977,0.935175,2015-08-24 23:45:00
16967,0.9088695,0.885,1.0,0.941945625,4,0.04671471334785086,0.973913,2015-08-24 23:45:00
16968,0.849498,0.73,1.0,0.8800175,4,0.1018569314811221,0.940572,2015-08-24 23:45:00
16969,0.7817590000000001,0.58,1.0,0.814314375,4,0.15575067596698217,0.8954985,2015-08-24 23:45:00
16970,0.8245610000000001,0.63,1.0,0.8447245,4,0.13870995700471542,0.9243370000000001,2015-08-24 23:45:00
16971,0.5253585000000001,0.445,1.0,0.713531875,4,0.23375374452572276,0.883769,2015-08-24 23:45:00
16972,0.0610368,0.07,0.89,0.44369270000000005,4,0.3812438804679624,0.753734,2015-08-24 23:45:00
16973,0.20983695,0.0,0.575,0.3160984875,4,0.22636168328316514,0.479557,2015-08-24 23:45:00
16974,0.5903010000000001,0.0,0.53,0.352943,4,0.23239813330037745,0.291471,2015-08-24 23:45:00
16975,0.5734935,0.0,0.46499999999999997,0.325245,4,0.21845006129805733,0.26248649999999996,2015-08-24 23:45:00
16976,0.5096069999999999,0.21,0.42,0.34333874999999997,4,0.12580881621209022,0.233748,2015-08-24 23:45:00
16977,0.7978915,0.545,0.95,0.7387250000000001,4,0.15128829874159136,0.6620085,2015-08-24 23:45:00
16978,0.899666,0.59,0.56,0.6289035,4,0.16288646430182588,0.465948,2015-08-24 23:45:00
16979,0.632286,0.545,1.0,0.698573125,4,0.17712281258295576,0.6170065,2015-08-24 23:45:00
16980,0.42272299999999996,0.52,1.0,0.61571975,4,0.22539618281192675,0.5201560000000001,2015-08-24 23:45:00
16981,0.43163000000000007,0.475,,0.3800751666666667,3,,0.2335955,2015-08-24 23:45:00
16982,0.584448,0.39,,0.4102726666666667,3,,0.25637,2015-08-24 23:45:00
16983,0.5023705,0.42000000000000004,,0.46118525000000005,2,,,2015-08-24 23:45:00
16984,,,,,0,,,2015-08-24 23:45:00
16985,,,,,0,,,2015-08-24 23:45:00
16986,,,,,0,,,2015-08-24 23:45:00
16987,,,,,0,,,2015-08-24 23:45:00
16988,,,,,0,,,2015-08-24 23:45:00
16989,,,,,0,,,2015-08-24 23:45:00
16990,,,,,0,,,2015-08-24 23:45:00
16991,,,,,0,,,2015-08-24 23:45:00
16992,,,,,0,,,2015-08-24 23:45:00
16993,,,,,0,,,2015-08-24 23:45:00
16994,,,,,0,,,2015-08-24 23:45:00
16995,,,,,0,,,2015-08-24 23:45:00
16996,,,,,0,,,2015-08-24 23:45:00
16997,,,,,0,,,2015-08-24 23:45:00
16998,,,,,0,,,2015-08-24 23:45:00
16999,,,,,0,,,2015-08-24 23:45:00
17000,,,,,0,,,2015-08-24 23:45:00
17001,,,,,0,,,2015-08-24 23:45:00
17002,,,,,0,,,2015-08-24 23:45:00
17003,,,,,0,,,2015-08-24 23:45:00
17004,,,,,0,,,2015-08-24 23:45:00
17005,,,,,0,,,2015-08-24 23:45:00
17006,,,,,0,,,2015-08-24 23:45:00
17007,,,,,0,,,2015-08-24 23:45:00
17008,,,,,0,,,2015-08-24 23:45:00
17009,,,,,0,,,2015-08-24 23:45:00
17010,,,,,0,,,2015-08-24 23:45:00
17011,,,,,0,,,2015-08-24 23:45:00
17012,,,,,0,,,2015-08-24 23:45:00
17013,,,,,0,,,2015-08-24 23:45:00
17014,,,,,0,,,2015-08-24 23:45:00
17015,,,,,0,,,2015-08-24 23:45:00
17016,,,,,0,,,2015-08-24 23:45:00
17017,,,,,0,,,2015-08-24 23:45:00
17018,,,,,0,,,2015-08-24 23:45:00
17019,,,,,0,,,2015-08-24 23:45:00
17020,,,,,0,,,2015-08-24 23:45:00
17021,,,,,0,,,2015-08-24 23:45:00
17022,,,,,0,,,2015-08-24 23:45:00
17023,,,,,0,,,2015-08-24 23:45:00
17024,,,,,0,,,2015-08-24 23:45:00
17025,,,,,0,,,2015-08-24 23:45:00
17026,,,,,0,,,2015-08-24 23:45:00
17027,,,,,0,,,2015-08-24 23:45:00
17028,,,,,0,,,2015-08-24 23:45:00
17029,,,,,0,,,2015-08-24 23:45:00
17030,,,,,0,,,2015-08-24 23:45:00
17031,,,,,0,,,2015-08-24 23:45:00
17032,,,,,0,,,2015-08-24 23:45:00
17033,0.920308,0.63,,0.803153,3,,0.859151,2015-08-24 23:45:00
17034,0.9273790000000001,0.63,,0.7727096666666666,3,,0.76075,2015-08-24 23:45:00
17035,0.9014605,0.5,,0.7148773333333334,3,,0.7431715,2015-08-24 23:45:00
17036,0.906433,0.3,0.91,0.67830525,4,0.2527274479170941,0.596788,2015-08-24 23:45:00
17037,0.815233,0.15000000000000002,1.0,0.6277984999999999,4,0.319630423849561,0.5459609999999999,2015-08-24 23:45:00
17038,0.7462439999999999,0.36,1.0,0.6814292499999999,4,0.2306748871478807,0.6194729999999999,2015-08-24 23:45:00
17039,0.902919,0.5650000000000001,1.0,0.8264463750000001,4,0.16159637169556706,0.8378665000000001,2015-08-24 23:45:00
17040,0.9924870000000001,0.57,1.0,0.8726015,4,0.1769396821808212,0.927919,2015-08-24 23:45:00
17041,0.954218,0.645,1.0,0.89602225,4,0.14586328203556748,0.984871,2015-08-24 23:45:00
17042,0.812709,0.88,1.0,0.921299,4,0.078674923333296,0.9924870000000001,2015-08-24 23:45:00
17043,0.792352,0.8400000000000001,1.0,0.907004375,4,0.09239011678432855,0.9956654999999999,2015-08-24 23:45:00
17044,0.9047620000000001,0.63,0.89,0.855116,4,0.13612793213003718,0.9957020000000001,2015-08-24 23:45:00
17045,0.9606049999999999,0.6,0.99,0.885887875,4,0.1655410897626232,0.9929465,2015-08-24 23:45:00
17046,0.987469,0.48,1.0,0.8507542499999999,4,0.2154146644803633,0.9355479999999999,2015-08-24 23:45:00
17047,0.9899944999999999,0.585,1.0,0.890335375,4,0.1763563115780716,0.9863470000000001,2015-08-24 23:45:00
17048,0.9858100000000001,0.77,1.0,0.9373155000000001,4,0.09673009645787602,0.993452,2015-08-24 23:45:00
17049,0.981999,0.735,1.0,0.923276,4,0.10905700151984742,0.976105,2015-08-24 23:45:00
17050,0.942356,0.79,1.0,0.9277612500000001,4,0.0821633151880296,0.9786889999999999,2015-08-24 23:45:00
17051,0.7316905,0.36,1.0,0.716282625,4,0.22963951417530887,0.77344,2015-08-24 23:45:00
17052,0.358696,0.38,0.52,0.45986899999999997,4,0.09334109514570738,0.58078,2015-08-24 23:45:00
17053,0.4334945,0.5,0.87,0.65091875,4,0.1873001853337644,0.8001805,2015-08-24 23:45:00
17054,0.739927,0.88,1.0,0.9017695,4,0.10441041328454743,0.987151,2015-08-24 23:45:00
17055,0.8642690000000001,0.76,0.825,0.825813875,4,0.0406344126732118,0.8539865,2015-08-24 23:45:00
17056,0.842809,0.82,1.0,0.8992534999999999,4,0.07217784192014888,0.934205,2015-08-24 23:45:00
17057,0.527358,0.6599999999999999,0.8400000000000001,0.6645991250000001,4,0.11263665127655777,0.6310385000000001,2015-08-24 23:45:00
17058,0.26210300000000003,0.32,0.52,0.38968625,4,0.10319690525489367,0.456642,2015-08-24 23:45:00
17059,0.30204,0.125,0.51,0.33370500000000003,4,0.14119665532511738,0.39778,2015-08-24 23:45:00
17060,0.617893,0.39,0.53,0.51195375,4,0.08127982064564059,0.509922,2015-08-24 23:45:00
17061,0.7790385,0.69,0.765,0.74574775,4,0.03390060920636237,0.7489525,2015-08-24 23:45:00
17062,0.714286,0.61,1.0,0.7551734999999999,4,0.14674853649270236,0.696408,2015-08-24 23:45:00
